product_id,sku,category,subcategory,brand,unit_cost
6955,SKU-06955,Snacks,Biscuits,AlphaFoods,27.74
6956,SKU-06956,Frozen,Veg,NovaFresh,27.62
6957,SKU-06957,Dairy,Yogurt,Sunrise,34.93
6958,SKU-06958,Grocery,Rice,UrbanTaste,11.61
6959,SKU-06959,PersonalCare,Toothpaste,NovaFresh,4.32
6960,SKU-06960,Snacks,Biscuits,GreenLine,7.6
6961,SKU-06961,PersonalCare,Shampoo,NovaFresh,25.45
6962,SKU-06962,Dairy,Milk,UrbanTaste,29.79
6963,SKU-06963,PersonalCare,Toothpaste,Sunrise,22.52
6964,SKU-06964,Snacks,Nuts,Sunrise,20.15
6965,SKU-06965,Snacks,Biscuits,NovaFresh,32.61
6966,SKU-06966,Beverage,Water,PureLife,12.93
6967,SKU-06967,Frozen,Pizza,AlphaFoods,29.14
6968,SKU-06968,Frozen,Veg,GreenLine,13.21
6969,SKU-06969,Frozen,Dessert,GreenLine,12.71
6970,SKU-06970,Frozen,Pizza,Sunrise,7.4
6971,SKU-06971,Beverage,Juice,UrbanTaste,18.62
6972,SKU-06972,Frozen,Pizza,UrbanTaste,9.83
6973,SKU-06973,Frozen,Pizza,GreenLine,15.51
6974,SKU-06974,Dairy,Milk,UrbanTaste,0.58
6975,SKU-06975,PersonalCare,Shampoo,NovaFresh,31.69
6976,SKU-06976,PersonalCare,Shampoo,UrbanTaste,20.2
6977,SKU-06977,Beverage,Soda,UrbanTaste,25.75
6978,SKU-06978,Dairy,Yogurt,PureLife,36.97
6979,SKU-06979,PersonalCare,Shampoo,PureLife,31.68
6980,SKU-06980,Grocery,Oil,UrbanTaste,8.45
6981,SKU-06981,Beverage,Soda,PureLife,34.33
6982,SKU-06982,Beverage,Juice,AlphaFoods,17.72
6983,SKU-06983,Dairy,Cheese,UrbanTaste,17.51
6984,SKU-06984,Grocery,Pasta,UrbanTaste,18.54
6985,SKU-06985,Snacks,Biscuits,AlphaFoods,17.07
6986,SKU-06986,PersonalCare,Toothpaste,Sunrise,21.32
6987,SKU-06987,Frozen,Veg,NovaFresh,1.15
6988,SKU-06988,Dairy,Yogurt,GreenLine,24.86
6989,SKU-06989,PersonalCare,Soap,UrbanTaste,36.02
6990,SKU-06990,Grocery,Pasta,AlphaFoods,33.46
6991,SKU-06991,Frozen,Dessert,Sunrise,36.17
6992,SKU-06992,Beverage,Soda,Sunrise,23.16
6993,SKU-06993,Snacks,Chips,GreenLine,24.96
6994,SKU-06994,Dairy,Milk,AlphaFoods,16.5
6995,SKU-06995,Frozen,Dessert,Sunrise,27.52
6996,SKU-06996,PersonalCare,Shampoo,UrbanTaste,23.39
6997,SKU-06997,Beverage,Juice,NovaFresh,37.49
6998,SKU-06998,Grocery,Pasta,GreenLine,23.73
6999,SKU-06999,Snacks,Chips,AlphaFoods,25.46
7000,SKU-07000,Dairy,Yogurt,UrbanTaste,4.83
7001,SKU-07001,Beverage,Juice,Sunrise,19.03
7002,SKU-07002,Grocery,Pasta,NovaFresh,29.47
7003,SKU-07003,Beverage,Juice,PureLife,8.66
7004,SKU-07004,PersonalCare,Shampoo,GreenLine,34.08
7005,SKU-07005,Beverage,Juice,NovaFresh,26.14
7006,SKU-07006,Dairy,Milk,GreenLine,19.37
7007,SKU-07007,Beverage,Water,GreenLine,24.23
7008,SKU-07008,Grocery,Pasta,NovaFresh,3.48
7009,SKU-07009,PersonalCare,Shampoo,NovaFresh,22.3
7010,SKU-07010,PersonalCare,Soap,AlphaFoods,27.89
7011,SKU-07011,PersonalCare,Soap,NovaFresh,34.83
7012,SKU-07012,Dairy,Milk,PureLife,6.75
7013,SKU-07013,Dairy,Milk,Sunrise,23.51
7014,SKU-07014,Grocery,Oil,GreenLine,21.93
7015,SKU-07015,Frozen,Dessert,UrbanTaste,16.23
7016,SKU-07016,Snacks,Nuts,UrbanTaste,4.46
7017,SKU-07017,Snacks,Chips,Sunrise,26.38
7018,SKU-07018,Snacks,Chips,NovaFresh,10.89
7019,SKU-07019,Dairy,Cheese,PureLife,26.12
7020,SKU-07020,Snacks,Chips,AlphaFoods,2.81
7021,SKU-07021,Grocery,Pasta,NovaFresh,27.85
7022,SKU-07022,Beverage,Soda,GreenLine,31.9
7023,SKU-07023,Beverage,Water,AlphaFoods,7.38
7024,SKU-07024,Frozen,Dessert,PureLife,31.54
7025,SKU-07025,Grocery,Pasta,NovaFresh,26.03
7026,SKU-07026,Grocery,Pasta,Sunrise,15.18
7027,SKU-07027,Snacks,Nuts,PureLife,23.31
7028,SKU-07028,Beverage,Water,GreenLine,6.64
7029,SKU-07029,Snacks,Nuts,NovaFresh,32.63
7030,SKU-07030,Dairy,Yogurt,GreenLine,28.78
7031,SKU-07031,Grocery,Pasta,Sunrise,24.1
7032,SKU-07032,Beverage,Water,AlphaFoods,7.88
7033,SKU-07033,Frozen,Pizza,PureLife,20.72
7034,SKU-07034,PersonalCare,Shampoo,AlphaFoods,8.74
7035,SKU-07035,Beverage,Water,NovaFresh,14.92
7036,SKU-07036,Beverage,Water,NovaFresh,20.44
7037,SKU-07037,Beverage,Water,Sunrise,20.51
7038,SKU-07038,Grocery,Oil,NovaFresh,9.44
7039,SKU-07039,Dairy,Milk,Sunrise,36.56
7040,SKU-07040,Grocery,Pasta,NovaFresh,31.83
7041,SKU-07041,Dairy,Cheese,NovaFresh,20.61
7042,SKU-07042,Snacks,Chips,PureLife,18.52
7043,SKU-07043,Dairy,Cheese,Sunrise,18.59
7044,SKU-07044,PersonalCare,Soap,UrbanTaste,18.71
7045,SKU-07045,PersonalCare,Toothpaste,PureLife,23.4
7046,SKU-07046,Frozen,Dessert,AlphaFoods,16.92
7047,SKU-07047,PersonalCare,Soap,NovaFresh,16.86
7048,SKU-07048,PersonalCare,Toothpaste,AlphaFoods,10.23
7049,SKU-07049,Frozen,Veg,GreenLine,26.78
7050,SKU-07050,Dairy,Milk,GreenLine,33.27
7051,SKU-07051,Beverage,Juice,UrbanTaste,20.34
7052,SKU-07052,Grocery,Pasta,PureLife,31.81
7053,SKU-07053,Beverage,Juice,GreenLine,37.74
7054,SKU-07054,Dairy,Cheese,PureLife,36.62
7055,SKU-07055,PersonalCare,Toothpaste,AlphaFoods,1.07
7056,SKU-07056,Frozen,Dessert,PureLife,36.85
7057,SKU-07057,Snacks,Chips,AlphaFoods,11.2
7058,SKU-07058,Dairy,Milk,GreenLine,12.66
7059,SKU-07059,Dairy,Milk,AlphaFoods,24.76
7060,SKU-07060,Frozen,Dessert,NovaFresh,24.8
7061,SKU-07061,PersonalCare,Toothpaste,GreenLine,7.91
7062,SKU-07062,Grocery,Rice,PureLife,19.82
7063,SKU-07063,PersonalCare,Toothpaste,GreenLine,15.75
7064,SKU-07064,PersonalCare,Soap,AlphaFoods,21.05
7065,SKU-07065,Frozen,Dessert,GreenLine,34.41
7066,SKU-07066,PersonalCare,Soap,Sunrise,36.64
7067,SKU-07067,Dairy,Cheese,Sunrise,12.6
7068,SKU-07068,Frozen,Dessert,PureLife,22.25
7069,SKU-07069,PersonalCare,Soap,NovaFresh,2.2
7070,SKU-07070,Grocery,Rice,UrbanTaste,34.41
7071,SKU-07071,Grocery,Oil,PureLife,23.68
7072,SKU-07072,Snacks,Nuts,UrbanTaste,30.96
7073,SKU-07073,Beverage,Soda,Sunrise,23.87
7074,SKU-07074,Frozen,Veg,Sunrise,1.88
7075,SKU-07075,Snacks,Biscuits,PureLife,33.62
7076,SKU-07076,PersonalCare,Soap,NovaFresh,26.79
7077,SKU-07077,PersonalCare,Shampoo,PureLife,9.06
7078,SKU-07078,Dairy,Milk,AlphaFoods,19.29
7079,SKU-07079,PersonalCare,Shampoo,AlphaFoods,25.77
7080,SKU-07080,Snacks,Chips,UrbanTaste,3.71
7081,SKU-07081,Frozen,Pizza,GreenLine,20.64
7082,SKU-07082,Beverage,Soda,UrbanTaste,16.43
7083,SKU-07083,Dairy,Yogurt,GreenLine,25.61
7084,SKU-07084,Grocery,Rice,Sunrise,11.28
7085,SKU-07085,Frozen,Dessert,GreenLine,18.04
7086,SKU-07086,Frozen,Pizza,AlphaFoods,35.6
7087,SKU-07087,Snacks,Biscuits,NovaFresh,1.39
7088,SKU-07088,PersonalCare,Toothpaste,Sunrise,5.75
7089,SKU-07089,Frozen,Veg,GreenLine,20.34
7090,SKU-07090,Dairy,Cheese,AlphaFoods,38.29
7091,SKU-07091,Beverage,Soda,AlphaFoods,1.09
7092,SKU-07092,Frozen,Veg,AlphaFoods,20.86
7093,SKU-07093,PersonalCare,Shampoo,PureLife,20.22
7094,SKU-07094,Dairy,Cheese,PureLife,3.47
7095,SKU-07095,Frozen,Dessert,PureLife,20.16
7096,SKU-07096,Beverage,Water,PureLife,8.9
7097,SKU-07097,Frozen,Veg,NovaFresh,34.77
7098,SKU-07098,Frozen,Dessert,PureLife,23.97
7099,SKU-07099,Frozen,Veg,AlphaFoods,30.34
7100,SKU-07100,PersonalCare,Toothpaste,NovaFresh,32.8
7101,SKU-07101,Frozen,Pizza,Sunrise,19.54
7102,SKU-07102,PersonalCare,Soap,PureLife,21.63
7103,SKU-07103,Beverage,Juice,NovaFresh,14.52
7104,SKU-07104,Grocery,Pasta,AlphaFoods,22.56
7105,SKU-07105,Dairy,Cheese,Sunrise,30.18
7106,SKU-07106,Dairy,Cheese,GreenLine,33.43
7107,SKU-07107,PersonalCare,Soap,GreenLine,8.51
7108,SKU-07108,Snacks,Nuts,AlphaFoods,9.03
7109,SKU-07109,PersonalCare,Shampoo,UrbanTaste,23.75
7110,SKU-07110,Grocery,Rice,GreenLine,7.63
7111,SKU-07111,Dairy,Milk,GreenLine,12.81
7112,SKU-07112,Dairy,Yogurt,PureLife,4.17
7113,SKU-07113,PersonalCare,Toothpaste,NovaFresh,2.39
7114,SKU-07114,Snacks,Chips,NovaFresh,25.05
7115,SKU-07115,PersonalCare,Toothpaste,NovaFresh,34.93
7116,SKU-07116,Frozen,Veg,GreenLine,31.15
7117,SKU-07117,Frozen,Pizza,GreenLine,39.55
7118,SKU-07118,PersonalCare,Toothpaste,PureLife,25.7
7119,SKU-07119,Grocery,Rice,GreenLine,37.24
7120,SKU-07120,Grocery,Rice,GreenLine,32.95
7121,SKU-07121,Dairy,Milk,UrbanTaste,23.54
7122,SKU-07122,PersonalCare,Shampoo,Sunrise,24.5
7123,SKU-07123,Frozen,Dessert,GreenLine,37.74
7124,SKU-07124,Dairy,Milk,AlphaFoods,5.57
7125,SKU-07125,Beverage,Water,Sunrise,0.63
7126,SKU-07126,Dairy,Milk,PureLife,14.98
7127,SKU-07127,Dairy,Yogurt,AlphaFoods,25.42
7128,SKU-07128,Beverage,Juice,UrbanTaste,3.17
7129,SKU-07129,Grocery,Oil,AlphaFoods,38.56
7130,SKU-07130,Beverage,Soda,GreenLine,20.49
7131,SKU-07131,Beverage,Soda,AlphaFoods,16.89
7132,SKU-07132,Snacks,Nuts,PureLife,7.85
7133,SKU-07133,Snacks,Nuts,NovaFresh,4.03
7134,SKU-07134,Beverage,Juice,UrbanTaste,6.96
7135,SKU-07135,PersonalCare,Shampoo,Sunrise,39.6
7136,SKU-07136,Snacks,Biscuits,NovaFresh,32.56
7137,SKU-07137,Snacks,Chips,AlphaFoods,25.41
7138,SKU-07138,Snacks,Biscuits,Sunrise,8.99
7139,SKU-07139,Frozen,Pizza,UrbanTaste,15.39
7140,SKU-07140,PersonalCare,Soap,UrbanTaste,25.06
7141,SKU-07141,Grocery,Oil,UrbanTaste,37.55
7142,SKU-07142,Grocery,Oil,GreenLine,20.31
7143,SKU-07143,PersonalCare,Shampoo,NovaFresh,24.89
7144,SKU-07144,Beverage,Water,GreenLine,27.93
7145,SKU-07145,Grocery,Pasta,NovaFresh,3.84
7146,SKU-07146,PersonalCare,Soap,AlphaFoods,19.67
7147,SKU-07147,Dairy,Yogurt,UrbanTaste,25.65
7148,SKU-07148,PersonalCare,Shampoo,GreenLine,37.42
7149,SKU-07149,Snacks,Biscuits,PureLife,17.03
7150,SKU-07150,Dairy,Milk,GreenLine,21.68
7151,SKU-07151,Frozen,Pizza,GreenLine,2.7
7152,SKU-07152,Snacks,Chips,AlphaFoods,19.05
7153,SKU-07153,Frozen,Pizza,NovaFresh,12.08
7154,SKU-07154,Beverage,Juice,NovaFresh,12.29
7155,SKU-07155,Beverage,Juice,UrbanTaste,31.04
7156,SKU-07156,Snacks,Nuts,NovaFresh,13.21
7157,SKU-07157,Beverage,Soda,AlphaFoods,8.88
7158,SKU-07158,Beverage,Water,PureLife,21.15
7159,SKU-07159,Frozen,Dessert,NovaFresh,37.7
7160,SKU-07160,Dairy,Cheese,Sunrise,23.02
7161,SKU-07161,Dairy,Yogurt,Sunrise,14.99
7162,SKU-07162,PersonalCare,Toothpaste,GreenLine,36.38
7163,SKU-07163,Beverage,Water,PureLife,38.68
7164,SKU-07164,Beverage,Water,NovaFresh,37.35
7165,SKU-07165,Snacks,Chips,UrbanTaste,24.15
7166,SKU-07166,Beverage,Soda,PureLife,38.66
7167,SKU-07167,Frozen,Pizza,PureLife,10.66
7168,SKU-07168,PersonalCare,Toothpaste,GreenLine,25.56
7169,SKU-07169,Snacks,Biscuits,AlphaFoods,5.08
7170,SKU-07170,Dairy,Milk,Sunrise,15.91
7171,SKU-07171,Dairy,Milk,GreenLine,27.15
7172,SKU-07172,Dairy,Cheese,AlphaFoods,28.84
7173,SKU-07173,Grocery,Pasta,NovaFresh,11.47
7174,SKU-07174,PersonalCare,Shampoo,Sunrise,12.38
7175,SKU-07175,Frozen,Dessert,Sunrise,10.05
7176,SKU-07176,PersonalCare,Shampoo,GreenLine,33.69
7177,SKU-07177,Beverage,Soda,Sunrise,14.7
7178,SKU-07178,Beverage,Water,AlphaFoods,37.9
7179,SKU-07179,Grocery,Rice,AlphaFoods,3.78
7180,SKU-07180,Snacks,Nuts,AlphaFoods,30.67
7181,SKU-07181,Beverage,Water,PureLife,8.06
7182,SKU-07182,Snacks,Chips,GreenLine,6.61
7183,SKU-07183,Frozen,Pizza,NovaFresh,38.17
7184,SKU-07184,Snacks,Nuts,NovaFresh,22.68
7185,SKU-07185,Dairy,Milk,Sunrise,26.64
7186,SKU-07186,Snacks,Chips,UrbanTaste,27.66
7187,SKU-07187,Frozen,Veg,Sunrise,17.31
7188,SKU-07188,Frozen,Dessert,Sunrise,4.86
7189,SKU-07189,Grocery,Rice,PureLife,5.42
7190,SKU-07190,Grocery,Rice,NovaFresh,29.39
7191,SKU-07191,PersonalCare,Soap,GreenLine,2.71
7192,SKU-07192,Snacks,Chips,GreenLine,26.1
7193,SKU-07193,Snacks,Biscuits,UrbanTaste,36.57
7194,SKU-07194,PersonalCare,Shampoo,Sunrise,39.48
7195,SKU-07195,Grocery,Rice,Sunrise,10.37
7196,SKU-07196,Beverage,Water,GreenLine,28.32
7197,SKU-07197,Snacks,Biscuits,PureLife,24.29
7198,SKU-07198,Frozen,Dessert,AlphaFoods,20.87
7199,SKU-07199,Frozen,Pizza,GreenLine,23.62
7200,SKU-07200,Frozen,Dessert,Sunrise,39.29
7201,SKU-07201,Beverage,Soda,GreenLine,11.56
7202,SKU-07202,Grocery,Oil,NovaFresh,36.94
7203,SKU-07203,Grocery,Pasta,NovaFresh,27.47
7204,SKU-07204,Grocery,Rice,AlphaFoods,18.91
7205,SKU-07205,Snacks,Chips,NovaFresh,23.62
7206,SKU-07206,Dairy,Yogurt,PureLife,3.08
7207,SKU-07207,Grocery,Rice,NovaFresh,22.72
7208,SKU-07208,PersonalCare,Toothpaste,NovaFresh,1.69
7209,SKU-07209,Grocery,Oil,Sunrise,17.5
7210,SKU-07210,PersonalCare,Toothpaste,AlphaFoods,6.03
7211,SKU-07211,Snacks,Chips,UrbanTaste,6.15
7212,SKU-07212,Beverage,Water,UrbanTaste,4.79
7213,SKU-07213,Frozen,Dessert,UrbanTaste,26.41
7214,SKU-07214,Grocery,Pasta,PureLife,9.45
7215,SKU-07215,Grocery,Pasta,NovaFresh,1.0
7216,SKU-07216,Dairy,Cheese,Sunrise,24.85
7217,SKU-07217,Dairy,Milk,PureLife,30.9
7218,SKU-07218,Grocery,Pasta,NovaFresh,26.19
7219,SKU-07219,Grocery,Rice,PureLife,21.68
7220,SKU-07220,PersonalCare,Soap,NovaFresh,32.87
7221,SKU-07221,PersonalCare,Shampoo,NovaFresh,14.31
7222,SKU-07222,Snacks,Chips,UrbanTaste,33.97
7223,SKU-07223,Snacks,Biscuits,UrbanTaste,34.99
7224,SKU-07224,PersonalCare,Shampoo,PureLife,31.6
7225,SKU-07225,Beverage,Water,UrbanTaste,30.78
7226,SKU-07226,PersonalCare,Toothpaste,NovaFresh,4.22
7227,SKU-07227,Snacks,Nuts,GreenLine,13.02
7228,SKU-07228,Dairy,Milk,AlphaFoods,7.08
7229,SKU-07229,Grocery,Rice,PureLife,27.69
7230,SKU-07230,PersonalCare,Soap,AlphaFoods,12.16
7231,SKU-07231,PersonalCare,Soap,UrbanTaste,14.58
7232,SKU-07232,Grocery,Rice,NovaFresh,14.95
7233,SKU-07233,Grocery,Oil,AlphaFoods,27.13
7234,SKU-07234,Frozen,Dessert,GreenLine,12.98
7235,SKU-07235,PersonalCare,Shampoo,AlphaFoods,1.36
7236,SKU-07236,Dairy,Milk,UrbanTaste,26.89
7237,SKU-07237,PersonalCare,Toothpaste,NovaFresh,35.88
7238,SKU-07238,Frozen,Veg,PureLife,8.13
7239,SKU-07239,Frozen,Pizza,GreenLine,9.91
7240,SKU-07240,Beverage,Soda,UrbanTaste,18.79
7241,SKU-07241,Dairy,Milk,UrbanTaste,22.71
7242,SKU-07242,Frozen,Pizza,Sunrise,8.79
7243,SKU-07243,Grocery,Rice,PureLife,7.79
7244,SKU-07244,Beverage,Juice,PureLife,1.32
7245,SKU-07245,Snacks,Chips,NovaFresh,33.9
7246,SKU-07246,PersonalCare,Toothpaste,GreenLine,11.07
7247,SKU-07247,Beverage,Water,Sunrise,29.68
7248,SKU-07248,Frozen,Dessert,Sunrise,22.43
7249,SKU-07249,PersonalCare,Soap,GreenLine,35.24
7250,SKU-07250,Grocery,Rice,NovaFresh,7.4
7251,SKU-07251,PersonalCare,Soap,NovaFresh,18.91
7252,SKU-07252,Grocery,Oil,Sunrise,18.26
7253,SKU-07253,Grocery,Oil,Sunrise,19.83
7254,SKU-07254,Beverage,Soda,UrbanTaste,22.18
7255,SKU-07255,Beverage,Water,AlphaFoods,9.83
7256,SKU-07256,Beverage,Water,UrbanTaste,4.37
7257,SKU-07257,Dairy,Milk,NovaFresh,28.29
7258,SKU-07258,PersonalCare,Soap,AlphaFoods,5.27
7259,SKU-07259,Beverage,Juice,GreenLine,36.27
7260,SKU-07260,PersonalCare,Shampoo,Sunrise,28.17
7261,SKU-07261,PersonalCare,Shampoo,NovaFresh,13.75
7262,SKU-07262,Grocery,Oil,Sunrise,37.69
7263,SKU-07263,Grocery,Pasta,Sunrise,31.24
7264,SKU-07264,Beverage,Water,UrbanTaste,0.55
7265,SKU-07265,Frozen,Dessert,Sunrise,36.29
7266,SKU-07266,Grocery,Oil,PureLife,26.13
7267,SKU-07267,PersonalCare,Shampoo,NovaFresh,8.65
7268,SKU-07268,Beverage,Water,PureLife,10.95
7269,SKU-07269,Snacks,Nuts,UrbanTaste,37.07
7270,SKU-07270,PersonalCare,Toothpaste,AlphaFoods,19.03
7271,SKU-07271,PersonalCare,Soap,GreenLine,12.39
7272,SKU-07272,Beverage,Soda,PureLife,31.39
7273,SKU-07273,Snacks,Nuts,GreenLine,5.23
7274,SKU-07274,Frozen,Veg,Sunrise,18.59
7275,SKU-07275,PersonalCare,Shampoo,AlphaFoods,15.98
7276,SKU-07276,Snacks,Nuts,GreenLine,23.19
7277,SKU-07277,Dairy,Cheese,UrbanTaste,14.94
7278,SKU-07278,Grocery,Rice,NovaFresh,34.61
7279,SKU-07279,Grocery,Pasta,NovaFresh,13.61
7280,SKU-07280,Grocery,Oil,UrbanTaste,3.28
7281,SKU-07281,Snacks,Nuts,UrbanTaste,10.6
7282,SKU-07282,Frozen,Veg,UrbanTaste,5.04
7283,SKU-07283,Beverage,Soda,Sunrise,21.37
7284,SKU-07284,Grocery,Oil,NovaFresh,34.21
7285,SKU-07285,Grocery,Oil,UrbanTaste,24.88
7286,SKU-07286,Grocery,Oil,PureLife,38.06
7287,SKU-07287,Dairy,Milk,Sunrise,11.26
7288,SKU-07288,Frozen,Veg,PureLife,4.45
7289,SKU-07289,Dairy,Yogurt,AlphaFoods,11.06
7290,SKU-07290,Snacks,Biscuits,PureLife,39.13
7291,SKU-07291,PersonalCare,Soap,AlphaFoods,12.22
7292,SKU-07292,Snacks,Nuts,AlphaFoods,11.84
7293,SKU-07293,PersonalCare,Soap,PureLife,14.05
7294,SKU-07294,Frozen,Pizza,Sunrise,11.67
7295,SKU-07295,Frozen,Pizza,AlphaFoods,35.35
7296,SKU-07296,Beverage,Juice,UrbanTaste,28.1
7297,SKU-07297,Dairy,Yogurt,AlphaFoods,34.89
7298,SKU-07298,Grocery,Oil,PureLife,33.56
7299,SKU-07299,Dairy,Yogurt,Sunrise,25.71
7300,SKU-07300,PersonalCare,Toothpaste,AlphaFoods,17.91
7301,SKU-07301,PersonalCare,Soap,Sunrise,18.88
7302,SKU-07302,Snacks,Nuts,PureLife,16.47
7303,SKU-07303,Beverage,Soda,GreenLine,2.98
7304,SKU-07304,Snacks,Chips,AlphaFoods,24.1
7305,SKU-07305,Beverage,Water,AlphaFoods,4.18
7306,SKU-07306,Frozen,Dessert,NovaFresh,33.02
7307,SKU-07307,PersonalCare,Toothpaste,UrbanTaste,2.71
7308,SKU-07308,Dairy,Yogurt,NovaFresh,11.88
7309,SKU-07309,PersonalCare,Toothpaste,AlphaFoods,9.43
7310,SKU-07310,Snacks,Biscuits,Sunrise,14.49
7311,SKU-07311,Grocery,Pasta,GreenLine,32.26
7312,SKU-07312,PersonalCare,Shampoo,Sunrise,28.24
7313,SKU-07313,Grocery,Pasta,Sunrise,24.46
7314,SKU-07314,Beverage,Soda,AlphaFoods,31.48
7315,SKU-07315,Beverage,Soda,AlphaFoods,13.58
7316,SKU-07316,PersonalCare,Toothpaste,AlphaFoods,31.23
7317,SKU-07317,Grocery,Rice,AlphaFoods,11.77
7318,SKU-07318,Grocery,Pasta,UrbanTaste,7.06
7319,SKU-07319,Dairy,Cheese,Sunrise,11.46
7320,SKU-07320,PersonalCare,Shampoo,GreenLine,4.91
7321,SKU-07321,Grocery,Rice,Sunrise,30.84
7322,SKU-07322,Snacks,Nuts,PureLife,33.58
7323,SKU-07323,Snacks,Nuts,Sunrise,17.47
7324,SKU-07324,Dairy,Yogurt,NovaFresh,4.7
7325,SKU-07325,Grocery,Rice,PureLife,27.77
7326,SKU-07326,Grocery,Rice,AlphaFoods,15.14
7327,SKU-07327,Beverage,Juice,Sunrise,31.16
7328,SKU-07328,PersonalCare,Toothpaste,GreenLine,28.16
7329,SKU-07329,Grocery,Oil,UrbanTaste,19.02
7330,SKU-07330,Grocery,Pasta,GreenLine,4.65
7331,SKU-07331,Grocery,Oil,NovaFresh,24.56
7332,SKU-07332,Beverage,Soda,NovaFresh,12.77
7333,SKU-07333,Beverage,Soda,GreenLine,20.62
7334,SKU-07334,Frozen,Dessert,PureLife,20.23
7335,SKU-07335,Beverage,Juice,UrbanTaste,5.98
7336,SKU-07336,PersonalCare,Toothpaste,NovaFresh,29.62
7337,SKU-07337,PersonalCare,Toothpaste,UrbanTaste,33.25
7338,SKU-07338,Frozen,Veg,UrbanTaste,15.31
7339,SKU-07339,Snacks,Biscuits,UrbanTaste,4.21
7340,SKU-07340,Snacks,Chips,NovaFresh,17.28
7341,SKU-07341,PersonalCare,Shampoo,GreenLine,36.5
7342,SKU-07342,Snacks,Nuts,PureLife,36.83
7343,SKU-07343,Snacks,Biscuits,Sunrise,30.0
7344,SKU-07344,Dairy,Cheese,Sunrise,3.91
7345,SKU-07345,Frozen,Veg,PureLife,19.54
7346,SKU-07346,Snacks,Nuts,NovaFresh,4.33
7347,SKU-07347,PersonalCare,Soap,AlphaFoods,20.16
7348,SKU-07348,PersonalCare,Shampoo,Sunrise,38.29
7349,SKU-07349,Grocery,Rice,PureLife,11.33
7350,SKU-07350,Dairy,Yogurt,NovaFresh,38.48
7351,SKU-07351,PersonalCare,Soap,PureLife,28.25
7352,SKU-07352,PersonalCare,Shampoo,UrbanTaste,29.33
7353,SKU-07353,Grocery,Pasta,AlphaFoods,25.92
7354,SKU-07354,Dairy,Cheese,AlphaFoods,34.77
7355,SKU-07355,Beverage,Water,AlphaFoods,36.2
7356,SKU-07356,Snacks,Biscuits,NovaFresh,27.36
7357,SKU-07357,Dairy,Milk,AlphaFoods,38.75
7358,SKU-07358,PersonalCare,Toothpaste,AlphaFoods,4.03
7359,SKU-07359,Frozen,Dessert,NovaFresh,15.88
7360,SKU-07360,Dairy,Milk,NovaFresh,31.5
7361,SKU-07361,Beverage,Soda,GreenLine,16.27
7362,SKU-07362,Frozen,Veg,NovaFresh,24.19
7363,SKU-07363,Grocery,Oil,PureLife,8.92
7364,SKU-07364,Dairy,Milk,GreenLine,14.34
7365,SKU-07365,PersonalCare,Shampoo,GreenLine,36.01
7366,SKU-07366,Beverage,Water,Sunrise,23.84
7367,SKU-07367,Frozen,Pizza,NovaFresh,7.89
7368,SKU-07368,PersonalCare,Shampoo,GreenLine,3.42
7369,SKU-07369,Grocery,Rice,UrbanTaste,21.18
7370,SKU-07370,PersonalCare,Shampoo,NovaFresh,15.21
7371,SKU-07371,Dairy,Milk,AlphaFoods,33.86
7372,SKU-07372,Dairy,Yogurt,PureLife,30.74
7373,SKU-07373,Dairy,Cheese,AlphaFoods,38.88
7374,SKU-07374,Frozen,Dessert,GreenLine,3.62
7375,SKU-07375,Dairy,Milk,Sunrise,3.42
7376,SKU-07376,Dairy,Milk,Sunrise,13.21
7377,SKU-07377,Dairy,Yogurt,Sunrise,23.35
7378,SKU-07378,PersonalCare,Soap,AlphaFoods,13.72
7379,SKU-07379,PersonalCare,Shampoo,PureLife,2.42
7380,SKU-07380,Grocery,Pasta,GreenLine,39.73
7381,SKU-07381,Dairy,Cheese,PureLife,5.84
7382,SKU-07382,Grocery,Oil,AlphaFoods,31.8
7383,SKU-07383,PersonalCare,Shampoo,PureLife,32.79
7384,SKU-07384,PersonalCare,Shampoo,AlphaFoods,15.57
7385,SKU-07385,Dairy,Yogurt,AlphaFoods,14.02
7386,SKU-07386,Beverage,Juice,UrbanTaste,6.27
7387,SKU-07387,PersonalCare,Soap,PureLife,19.02
7388,SKU-07388,Beverage,Water,UrbanTaste,34.17
7389,SKU-07389,Frozen,Dessert,NovaFresh,24.96
7390,SKU-07390,Snacks,Biscuits,Sunrise,25.98
7391,SKU-07391,Dairy,Yogurt,UrbanTaste,24.68
7392,SKU-07392,Dairy,Milk,Sunrise,20.6
7393,SKU-07393,Grocery,Rice,PureLife,12.44
7394,SKU-07394,PersonalCare,Shampoo,NovaFresh,25.53
7395,SKU-07395,Beverage,Soda,Sunrise,26.05
7396,SKU-07396,Beverage,Water,Sunrise,3.33
7397,SKU-07397,Frozen,Dessert,AlphaFoods,11.38
7398,SKU-07398,PersonalCare,Toothpaste,NovaFresh,34.55
7399,SKU-07399,Grocery,Rice,AlphaFoods,34.32
7400,SKU-07400,Frozen,Veg,UrbanTaste,34.39
7401,SKU-07401,Snacks,Nuts,Sunrise,11.59
7402,SKU-07402,PersonalCare,Soap,AlphaFoods,3.5
7403,SKU-07403,PersonalCare,Soap,AlphaFoods,19.63
7404,SKU-07404,Grocery,Rice,UrbanTaste,14.03
7405,SKU-07405,Dairy,Cheese,UrbanTaste,32.92
7406,SKU-07406,Frozen,Dessert,Sunrise,28.84
